Case,Date,SimpleDate,Year,Month,Day,Time,Hour,Minute,Street1,FullAddress,DisFm,Geo,Street2,P1,P1_icon,P1_marker,P2,P2_icon,P3,Primary,Inj,Fatal,HR,PP,Neighborhood,ViolationCode,ViolationTitle
90592998,"Tue., Jun. 09,2009",20090609,2009,6,9,1:00 PM,13,0,Division,"Division and South Van Ness, San Francisco, CA",3,E,South Van Ness,BICYCLE,bike1,small_green,AUTO,car,,21202A,1,0,NO,,South Of Market,21202A,Operation on Roadway
90375954,"Thu., Jun. 11,2009",20090611,2009,6,11,4:00 PM,16,0,21st,"21st and Harrison, San Francisco, CA",0,X,Harrison,BICYCLE,bike1,small_green,AUTO,car,,22450,1,0,NO,,Mission,22450,Stop Requirements
90889773,"Thu., Jun. 11,2009",20090611,2009,6,11,11:05 PM,23,5,14th,"14th and Market, San Francisco, CA",0,X,Market,BICYCLE,bike1,small_green,AUTO,car,,NS,1,0,YES,,Castro-Upper Market,,
91096464,"Thu., Jun. 11,2009",20090611,2009,6,11,1:25 PM,13,25,24th,"24th and Mission, San Francisco, CA",0,X,Mission,BICYCLE,bike1,small_green,AUTO,car,,22350,0,0,YES,,Mission,22350,Basic Speed Law
91185261,"Sat., Jun. 13,2009",20090613,2009,6,13,6:01 PM,18,1,Market,"Market and Romain, San Francisco, CA",103,W,Romain,BICYCLE,bike1,small_green,AUTO,car,,22350,0,0,NO,,Twin Peaks,22350,Basic Speed Law
90088969,"Mon., Jun. 15,2009",20090615,2009,6,15,11:21 PM,23,21,16th,"16th and Dolores, San Francisco, CA",100,W,Dolores,BICYCLE,bike1,small_green,AUTO (PKD),car-parked,,22350,1,0,NO,,Castro-Upper Market,22350,Basic Speed Law
90972027,"Mon., Jun. 15,2009",20090615,2009,6,15,2:45 PM,14,45,18th,"18th and Dolores, San Francisco, CA",0,X,Dolores,BICYCLE,bike1,small_green,BICYCLE,bike2,,21801A,2,0,NO,,Castro-Upper Market,21801A,Left-Turn or U-Turn
90648773,"Tue., Jun. 16,2009",20090616,2009,6,16,12:22 PM,12,22,Market,"Market and Hattie, San Francisco, CA",0,X,Hattie,BICYCLE,bike1,small_green,BICYCLE,bike2,,OTD,2,0,NO,,Castro-Upper Market,,
90981131,"Wed., Jun. 17,2009",20090617,2009,6,17,9:48 PM,21,48,Treat,"Treat and 26th, San Francisco, CA",4,N,26th,BICYCLE,bike1,small_green,BICYCLE,bike2,,22450,1,0,NO,,Mission,22450,Stop Requirements
90621757,"Thu., Jun. 18,2009",20090618,2009,6,18,5:34 PM,17,34,Market,"Market and 16th, San Francisco, CA",2,N,16th,BICYCLE,bike1,small_green,FIXED OBJECT,fixed-object,,22350,1,0,NO,,Castro-Upper Market,22350,Basic Speed Law
91289590,"Sun., Jun. 21,2009",20090621,2009,6,21,10:27 PM,22,27,Noe,"Noe and Market, San Francisco, CA",90,S,Market,BICYCLE,bike1,small_green,FIXED OBJECT,fixed-object,,22350,1,0,NO,,Castro-Upper Market,22350,Basic Speed Law
91222459,"Mon., Jun. 22,2009",20090622,2009,6,22,11:49 PM,23,49,Market,"Market and Sanchez, San Francisco, CA",0,X,Sanchez,BICYCLE,bike1,small_green,MOTORCYCLE,motorcycle,,21453A,2,0,NO,,Castro-Upper Market,21453A,Circular Red or Red Arrow
91214503,"Wed., Jun. 24,2009",20090624,2009,6,24,2:44 AM,2,44,14th,"14th and Valencia, San Francisco, CA",0,X,Valencia,BICYCLE,bike1,small_green,MOTORCYCLE,motorcycle,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
90470902,"Thu., Jun. 25,2009",20090625,2009,6,25,6:10 AM,6,10,Dolores,"Dolores and 18th, San Francisco, CA",252,S,18th,BICYCLE,bike1,small_green,PEDESTRIAN,pedestrian,,22350,1,0,YES,,Castro-Upper Market,22350,Basic Speed Law
91276343,"Thu., Jun. 25,2009",20090625,2009,6,25,9:01 AM,9,1,22nd,"22nd and Mission, San Francisco, CA",0,X,Mission,BICYCLE,bike1,small_green,PEDESTRIAN,pedestrian,,22350,1,0,YES,,Mission,22350,Basic Speed Law
90492724,"Thu., Jun. 25,2009",20090625,2009,6,25,9:04 AM,9,4,20th,"20th and Harrison, San Francisco, CA",0,X,Harrison,BICYCLE,bike1,small_green,PEDESTRIAN,pedestrian,,22450,1,0,NO,,Mission,22450,Stop Requirements
90733346,"Sat., Jun. 27,2009",20090627,2009,6,27,1:58 AM,1,58,18th,"18th and Valencia, San Francisco, CA",0,X,Valencia,BICYCLE,bike1,small_green,PEDESTRIAN,pedestrian,,22350,1,0,NO,,Mission,22350,Basic Speed Law
91040057,"Sat., Jun. 27,2009",20090627,2009,6,27,3:13 PM,15,13,12th,"12th and Folsom, San Francisco, CA",0,X,Folsom,BICYCLE,bike1,small_green,TAXI,taxi,,22100B,1,0,NO,,South Of Market,22100B,Turning Upon a Highway
90643886,"Sun., Jun. 28,2009",20090628,2009,6,28,1:55 AM,1,55,Valencia,"Valencia and 21st, San Francisco, CA",50,S,21st,BICYCLE,bike1,small_green,TAXI,taxi,,22102,0,0,YES,,Mission,22102,U-Turn in Business District
91061489,"Mon., Jun. 29,2009",20090629,2009,6,29,2:58 PM,14,58,Folsom,"Folsom and Erie, San Francisco, CA",8,S,Erie,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,21650.1,0,1,NO,,Mission,21650.1,Right Side of Roadway
90656817,"Mon., Jun. 29,2009",20090629,2009,6,29,7:09 PM,19,9,26th,"26th and San Jose, San Francisco, CA",80,E,San Jose,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22103,1,0,YES,,Mission,22103,U-Turn in Residence District
90391041,"Wed., Jul. 01,2009",20090701,2009,7,1,6:17 PM,18,17,Army,"Army and Guerrero, San Francisco, CA",15,E,Guerrero,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
90316049,"Wed., Jul. 01,2009",20090701,2009,7,1,8:30 AM,8,30,14th,"14th and Minna, San Francisco, CA",0,X,Minna,BICYCLE,bike1,small_green,AUTO (PKD),car-parked,AUTO,22350,1,0,NO,,Mission,22350,Basic Speed Law
90501814,"Tue., Jul. 07,2009",20090707,2009,7,7,1:28 PM,13,28,Van Ness,"Van Ness and Hayes, San Francisco, CA",80,N,Hayes,BICYCLE,bike1,small_green,,blank,,OTD,1,0,NO,,Downtown,,
91122962,"Wed., Jul. 08,2009",20090708,2009,7,8,5:03 PM,17,3,Van Ness,"Van Ness and Hayes, San Francisco, CA",12,N,Hayes,BICYCLE,bike1,small_green,,blank,,OTD,1,0,NO,,Downtown,,
91203095,"Sat., Jul. 11,2009",20090711,2009,7,11,5:20 PM,17,20,Chestnut,"Chestnut and Divisadero, San Francisco, CA",147,E,Divisadero,BICYCLE,bike1,small_green,,blank,,OTD,1,0,NO,,Marina,,
90323492,"Sat., Jul. 11,2009",20090711,2009,7,11,1:33 AM,1,33,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,BICYCLE,bike1,small_green,,blank,,UNK,1,0,NO,,Mission,,
91136355,"Sat., Jul. 11,2009",20090711,2009,7,11,5:45 AM,5,45,Fillmore,"Fillmore and Golden Gate, San Francisco, CA",0,X,Golden Gate,BICYCLE,bike1,small_green,,blank,,UNK,1,0,NO,,Western Addition,,
91069499,"Tue., Jul. 14,2009",20090714,2009,7,14,7:39 PM,19,39,Eddy,"Eddy and Polk, San Francisco, CA",0,X,Polk,BICYCLE,bike1,small_green,AUTO,car,,21201A,1,0,NO,,Downtown,21201A,Equipment Requirements
90045969,"Wed., Jul. 15,2009",20090715,2009,7,15,6:41 PM,18,41,Larkin,"Larkin and Willow, San Francisco, CA",8,S,Willow,BICYCLE,bike1,small_green,AUTO,car,,21201,1,0,NO,,Downtown,21201,Equipment Requirements
90771766,"Wed., Jul. 15,2009",20090715,2009,7,15,10:42 PM,22,42,Franklin,"Franklin and Grove, San Francisco, CA",0,X,Grove,BICYCLE,bike1,small_green,AUTO,car,,21201,1,0,NO,,Downtown,21201,Equipment Requirements
90140462,"Fri., Jul. 17,2009",20090717,2009,7,17,2:06 AM,2,6,Bush,"Bush and Fillmore, San Francisco, CA",12,W,Fillmore,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,Western Addition,21453A,Circular Red or Red Arrow
90353659,"Fri., Jul. 17,2009",20090717,2009,7,17,6:57 PM,18,57,Marina,"Marina and Scott, San Francisco, CA",0,X,Scott,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,Marina,21453A,Circular Red or Red Arrow
90935592,"Sun., Jul. 19,2009",20090719,2009,7,19,8:30 AM,8,30,Webster,"Webster and Sutter, San Francisco, CA",12,S,Sutter,BICYCLE,bike1,small_green,AUTO,car,,21650.1,1,0,NO,,Western Addition,21650.1,Right Side of Roadway
90380179,"Sun., Jul. 19,2009",20090719,2009,7,19,7:45 PM,19,45,Van Ness,"Van Ness and Sacramento, San Francisco, CA",0,X,Sacramento,BICYCLE,bike1,small_green,AUTO,car,,21657,1,0,NO,,Pacific Heights,21657,Designated Traffic Direction
90512742,"Mon., Jul. 20,2009",20090720,2009,7,20,11:15 AM,11,15,Page,"Page and Webster, San Francisco, CA",186,S,Webster,BICYCLE,bike1,small_green,AUTO,car,,21658A,1,0,NO,,Western Addition,21658A,Laned Roadways
91213345,"Fri., Jul. 24,2009",20090724,2009,7,24,5:55 PM,17,55,Cedar,"Cedar and Polk, San Francisco, CA",0,X,Polk,BICYCLE,bike1,small_green,AUTO,car,,21750,1,0,NO,,Downtown,21750,Overtake and Pass to Left
91315537,"Mon., Jul. 27,2009",20090727,2009,7,27,6:27 PM,18,27,Post,"Post and Webster, San Francisco, CA",0,X,Webster,BICYCLE,bike1,small_green,AUTO,car,,21801B,1,0,NO,,Western Addition,21801B,Left-Turn or U-Turn
90125561,"Wed., Jul. 29,2009",20090729,2009,7,29,10:17 PM,22,17,California,"California and Webster, San Francisco, CA",0,X,Webster,BICYCLE,bike1,small_green,AUTO,car,,21802A,1,0,NO,,Pacific Heights,21802A,Stop Signs: Intersections
90167858,"Tue., Aug. 04,2009",20090804,2009,8,4,4:16 PM,16,16,Church,"Church and Duboce, San Francisco, CA",0,X,Duboce,BICYCLE,bike1,small_green,AUTO,car,,21802A,1,0,NO,,Castro-Upper Market,21802A,Stop Signs: Intersections
90635601,"Wed., Aug. 05,2009",20090805,2009,8,5,4:42 PM,16,42,Eddy,"Eddy and Polaris, San Francisco, CA",5,E,Polaris,BICYCLE,bike1,small_green,AUTO,car,,22100B,1,0,NO,,South Of Market,22100B,Turning Upon a Highway
90542830,"Thu., Aug. 06,2009",20090806,2009,8,6,8:54 AM,8,54,Polk,"Polk and Sutter, San Francisco, CA",20,N,Sutter,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,Downtown,22350,Basic Speed Law
90074316,"Mon., Aug. 10,2009",20090810,2009,8,10,7:25 AM,7,25,14th,"14th and Sanchez, San Francisco, CA",38,E,Sanchez,BICYCLE,bike1,small_green,AUTO,car,,22450,1,0,NO,,Castro-Upper Market,22450,Stop Requirements
90941141,"Wed., Aug. 12,2009",20090812,2009,8,12,6:18 PM,18,18,Green,"Green and Larkin, San Francisco, CA",0,X,Larkin,BICYCLE,bike1,small_green,AUTO,car,,22450,1,0,NO,,Russian Hill,22450,Stop Requirements
90977851,"Wed., Aug. 12,2009",20090812,2009,8,12,8:00 AM,8,0,Lombard,"Lombard and Polk, San Francisco, CA",0,X,Polk,BICYCLE,bike1,small_green,AUTO,car,,22450,1,0,NO,,Russian Hill,22450,Stop Requirements
90161446,"Thu., Aug. 13,2009",20090813,2009,8,13,5:37 PM,17,37,Ofarrell,"Ofarrell and Polk, San Francisco, CA",0,X,Polk,BICYCLE,bike1,small_green,AUTO,car,,UNK,1,0,NO,,Downtown,,
90705840,"Thu., Aug. 13,2009",20090813,2009,8,13,3:17 PM,15,17,Fulton,"Fulton and Gough, San Francisco, CA",95,W,Gough,BICYCLE,bike1,small_green,AUTO,car,,UNK,1,0,NO,,Western Addition,,
91323182,"Thu., Aug. 13,2009",20090813,2009,8,13,7:08 PM,19,8,Hayes,"Hayes and Larkin, San Francisco, CA",0,X,Larkin,BICYCLE,bike1,small_green,AUTO,car,,21453A,0,0,YES,,Downtown,21453A,Circular Red or Red Arrow
90054186,"Wed., Aug. 19,2009",20090819,2009,8,19,6:35 PM,18,35,Marina,"Marina and Yacht Harbor, San Francisco, CA",66,E,Yacht Harbor,BICYCLE,bike1,small_green,AUTO,car,,NS,1,0,NO,,South Of Market,,
90122523,"Thu., Aug. 20,2009",20090820,2009,8,20,6:55 AM,6,55,Polk,"Polk and Golden Gate, San Francisco, CA",39,N,Golden Gate,BICYCLE,bike1,small_green,AUTO (PKD),car-parked,,22350,1,0,NO,,Downtown,22350,Basic Speed Law
90717124,"Thu., Aug. 20,2009",20090820,2009,8,20,4:18 PM,16,18,Fulton,"Fulton and Fillmore, San Francisco, CA",120,E,Fillmore,BICYCLE,bike1,small_green,AUTO (PKD),car-parked,,22350,0,0,NO,,Western Addition,22350,Basic Speed Law
91199303,"Sun., Aug. 23,2009",20090823,2009,8,23,2:04 PM,14,4,Hayes,"Hayes and Webster, San Francisco, CA",0,X,Webster,BICYCLE,bike1,small_green,MOTORCYCLE,motorcycle,,21453A,1,0,NO,,Western Addition,21453A,Circular Red or Red Arrow
91244992,"Mon., Aug. 24,2009",20090824,2009,8,24,1:13 PM,13,13,Fillmore,"Fillmore and Union, San Francisco, CA",0,X,Union,BICYCLE,bike1,small_green,TAXI,taxi,,21453A,1,0,NO,,Marina,21453A,Circular Red or Red Arrow
91300334,"Mon., Aug. 24,2009",20090824,2009,8,24,10:48 AM,10,48,Hayes,"Hayes and Polk, San Francisco, CA",0,X,Polk,BICYCLE,bike1,small_green,TAXI,taxi,,21453A,1,0,NO,,Downtown,21453A,Circular Red or Red Arrow
90513201,"Sat., Aug. 29,2009",20090829,2009,8,29,2:18 PM,14,18,Fulton,"Fulton and Webster, San Francisco, CA",0,X,Webster,BICYCLE,bike1,small_green,TAXI,taxi,,UNK,1,0,NO,,Western Addition,,
90688898,"Sat., Aug. 29,2009",20090829,2009,8,29,9:50 PM,21,50,North Point,"North Point and Polk, San Francisco, CA",28,W,Polk,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,21650.1,1,0,NO,,Russian Hill,21650.1,Right Side of Roadway
91152066,"Wed., Sep. 02,2009",20090902,2009,9,2,1:50 PM,13,50,Laguna,"Laguna and Eddy, San Francisco, CA",38,N,Eddy,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,21754B,1,0,NO,,Western Addition,21754B,Passing on the Right
90524242,"Sun., Sep. 06,2009",20090906,2009,9,6,12:40 PM,12,40,Van Ness,"Van Ness and Sutter, San Francisco, CA",0,X,Sutter,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22107,1,0,NO,,Western Addition,22107,Turning Movements and Required Signals
91037515,"Mon., Sep. 07,2009",20090907,2009,9,7,7:08 PM,19,8,Octavia,"Octavia and Page, San Francisco, CA",0,X,Page,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22107,1,0,NO,,Western Addition,22107,Turning Movements and Required Signals
90522412,"Wed., Sep. 09,2009",20090909,2009,9,9,10:19 PM,22,19,Stanyan,"Stanyan and Hayes, San Francisco, CA",190,N,Hayes,BICYCLE,bike1,small_green,,blank,,22350,1,0,NO,,,22350,Basic Speed Law
90996817,"Thu., Sep. 10,2009",20090910,2009,9,10,8:40 PM,20,40,Haight,"Haight and Clayton, San Francisco, CA",61,E,Clayton,BICYCLE,bike1,small_green,,blank,,OID,1,0,NO,,Haight-Ashbury,,
90823179,"Fri., Sep. 11,2009",20090911,2009,9,11,9:05 PM,21,5,Oak,"Oak and Baker, San Francisco, CA",17,E,Baker,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,Haight-Ashbury,21453A,Circular Red or Red Arrow
90825335,"Sat., Sep. 12,2009",20090912,2009,9,12,2:43 PM,14,43,Castro,"Castro and Duboce, San Francisco, CA",0,X,Duboce,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,Castro-Upper Market,21453A,Circular Red or Red Arrow
91235515,"Tue., Sep. 15,2009",20090915,2009,9,15,6:20 PM,18,20,Laguna Honda,"Laguna Honda and Plaza, San Francisco, CA",200,E,Plaza,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,South Of Market,21453A,Circular Red or Red Arrow
90347630,"Tue., Sep. 15,2009",20090915,2009,9,15,9:17 AM,9,17,Laguna Honda,"Laguna Honda and Woodside, San Francisco, CA",0,X,Woodside,BICYCLE,bike1,small_green,AUTO,car,,21658A,1,0,NO,,West Of Twin Peaks,21658A,Laned Roadways
90510627,"Tue., Sep. 15,2009",20090915,2009,9,15,8:38 PM,20,38,Anza,"Anza and Masonic, San Francisco, CA",0,X,Masonic,BICYCLE,bike1,small_green,AUTO,car,,21658A,1,0,NO,,Inner Richmond,21658A,Laned Roadways
90999560,"Sat., Sep. 19,2009",20090919,2009,9,19,6:20 PM,18,20,Oak,"Oak and Divisadero, San Francisco, CA",144,W,Divisadero,BICYCLE,bike1,small_green,AUTO,car,,21750,1,0,NO,,Haight-Ashbury,21750,Overtake and Pass to Left
91278496,"Sat., Sep. 19,2009",20090919,2009,9,19,6:26 PM,18,26,Oak,"Oak and Central, San Francisco, CA",74,E,Central,BICYCLE,bike1,small_green,AUTO,car,,21750,1,0,NO,,Haight-Ashbury,21750,Overtake and Pass to Left
90600842,"Sun., Sep. 20,2009",20090920,2009,9,20,12:50 PM,12,50,7th,"7th and Judah, San Francisco, CA",0,X,Judah,BICYCLE,bike1,small_green,AUTO,car,,21755,1,0,NO,,Inner Sunset,21755,Pass on Right Safely
91046635,"Sun., Sep. 20,2009",20090920,2009,9,20,12:15 PM,12,15,Duboce,"Duboce and Walter, San Francisco, CA",45,W,Walter,BICYCLE,bike1,small_green,AUTO,car,,21755,1,0,NO,,Castro-Upper Market,21755,Pass on Right Safely
91242980,"Sun., Sep. 20,2009",20090920,2009,9,20,8:40 PM,20,40,Geary,"Geary and Divisadero, San Francisco, CA",0,X,Divisadero,BICYCLE,bike1,small_green,AUTO,car,,21801B,1,0,NO,,Western Addition,21801B,Left-Turn or U-Turn
90369543,"Tue., Sep. 22,2009",20090922,2009,9,22,7:00 PM,19,0,4th,"4th and Lincoln, San Francisco, CA",0,X,Lincoln,BICYCLE,bike1,small_green,AUTO,car,,21802B,1,0,NO,,,21802B,Stop Signs: Intersections
90016960,"Tue., Sep. 22,2009",20090922,2009,9,22,12:12 AM,0,12,Haight,"Haight and Masonic, San Francisco, CA",0,X,Masonic,BICYCLE,bike1,small_green,AUTO,car,,22100B,1,0,NO,,Haight-Ashbury,22100B,Turning Upon a Highway
90814639,"Wed., Sep. 23,2009",20090923,2009,9,23,4:00 PM,16,0,Fell,"Fell and Divisadero, San Francisco, CA",40,E,Divisadero,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,YES,,Haight-Ashbury,22350,Basic Speed Law
91247974,"Fri., Sep. 25,2009",20090925,2009,9,25,11:23 AM,11,23,Scott,"Scott and Haight, San Francisco, CA",28,N,Haight,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,YES,,Western Addition,22350,Basic Speed Law
90002232,"Fri., Sep. 25,2009",20090925,2009,9,25,3:00 PM,15,0,Scott,"Scott and Oak, San Francisco, CA",19,S,Oak,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,Western Addition,22350,Basic Speed Law
90123214,"Sat., Sep. 26,2009",20090926,2009,9,26,11:14 AM,11,14,Fulton,"Fulton and Masonic, San Francisco, CA",0,X,Masonic,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,Inner Richmond,22350,Basic Speed Law
90639849,"Sat., Sep. 26,2009",20090926,2009,9,26,10:39 AM,10,39,Golden Gate,"Golden Gate and Parker, San Francisco, CA",0,X,Parker,BICYCLE,bike1,small_green,AUTO,car,,22450,1,0,NO,,Inner Richmond,22450,Stop Requirements
90376601,"Sun., Sep. 27,2009",20090927,2009,9,27,8:16 PM,20,16,Divisadero,"Divisadero and Eddy, San Francisco, CA",0,X,Eddy,BICYCLE,bike1,small_green,AUTO,car,,21453A,1,0,NO,,Western Addition,21453A,Circular Red or Red Arrow
91314006,"Sun., Sep. 27,2009",20090927,2009,9,27,9:11 AM,9,11,Kezar,"Kezar and John F Kennedy, San Francisco, CA",190,S,John F Kennedy,BICYCLE,bike1,small_green,AUTO,car,,21650.1,1,0,NO,,Haight-Ashbury,21650.1,Right Side of Roadway
90114796,"Fri., Oct. 02,2009",20091002,2009,10,2,12:15 AM,0,15,Divisadero,"Divisadero and Hayes, San Francisco, CA",0,X,Hayes,BICYCLE,bike1,small_green,FIXED OBJECT,fixed-object,,22350,1,0,NO,,Haight-Ashbury,22350,Basic Speed Law
90156867,"Fri., Oct. 02,2009",20091002,2009,10,2,2:00 PM,14,0,Fell,"Fell and Stanyan, San Francisco, CA",0,X,Stanyan,BICYCLE,bike1,small_green,MOTORCYCLE,motorcycle,,21453A,2,0,NO,,,21453A,Circular Red or Red Arrow
91033961,"Sat., Oct. 03,2009",20091003,2009,10,3,7:52 PM,19,52,Fell,"Fell and Masonic, San Francisco, CA",0,X,Masonic,BICYCLE,bike1,small_green,TAXI,taxi,,21801B,1,0,NO,,Haight-Ashbury,21801B,Left-Turn or U-Turn
90826957,"Sun., Oct. 04,2009",20091004,2009,10,4,11:44 PM,23,44,Page,"Page and Scott, San Francisco, CA",0,X,Scott,BICYCLE,bike1,small_green,TAXI,taxi,,22450,1,0,NO,,Western Addition,22450,Stop Requirements
91142998,"Tue., Oct. 06,2009",20091006,2009,10,6,6:50 PM,18,50,Stanyan,"Stanyan and Haight, San Francisco, CA",4,S,Haight,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,21451A,1,0,NO,,,21451A,Circular Green or Green Arrow
90319918,"Tue., Oct. 06,2009",20091006,2009,10,6,7:30 AM,7,30,Geary,"Geary and Broderick, San Francisco, CA",0,X,Broderick,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,21650.1,1,0,NO,,Western Addition,21650.1,Right Side of Roadway
90991817,"Tue., Oct. 06,2009",20091006,2009,10,6,3:38 PM,15,38,Divisadero,"Divisadero and Page, San Francisco, CA",0,X,Page,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22350,1,0,NO,,Haight-Ashbury,22350,Basic Speed Law
90544240,"Wed., Oct. 07,2009",20091007,2009,10,7,4:10 PM,16,10,Divisadero,"Divisadero and Golden Gate, San Francisco, CA",0,X,Golden Gate,BICYCLE,bike1,small_green,TRK/TRK TRAC,truck,,22350,1,0,NO,,Western Addition,22350,Basic Speed Law
91192288,"Thu., Oct. 08,2009",20091008,2009,10,8,3:01 PM,15,1,Haight,"Haight and Pierce, San Francisco, CA",0,X,Pierce,BICYCLE,bike1,small_green,AUTO,car,AUTO,22450,1,0,NO,,Western Addition,22450,Stop Requirements
90669882,"Thu., Oct. 08,2009",20091008,2009,10,8,1:45 PM,13,45,Haight,"Haight and Broderick, San Francisco, CA",65,E,Broderick,BICYCLE,bike1,small_green,AUTO,car,AUTO (PKD),22350,1,0,NO,,Haight-Ashbury,22350,Basic Speed Law
90515075,"Sat., Oct. 10,2009",20091010,2009,10,10,11:30 PM,23,30,15th,"15th and Lake, San Francisco, CA",12,S,Lake,BICYCLE,bike1,small_green,,blank,,21201,1,0,NO,,Inner Richmond,21201,Equipment Requirements
90282757,"Wed., Oct. 14,2009",20091014,2009,10,14,11:57 PM,23,57,27th,"27th and Clement, San Francisco, CA",50,S,Clement,BICYCLE,bike1,small_green,,blank,,22350,1,0,NO,,Outer Richmond,22350,Basic Speed Law
90949474,"Wed., Oct. 14,2009",20091014,2009,10,14,12:27 AM,0,27,36th,"36th and Balboa, San Francisco, CA",300,S,Balboa,BICYCLE,bike1,small_green,,blank,,OTD,1,0,NO,,Outer Richmond,,
91212416,"Wed., Oct. 14,2009",20091014,2009,10,14,12:33 PM,12,33,John F Kennedy,"John F Kennedy and Transverse, San Francisco, CA",45,E,Transverse,BICYCLE,bike1,small_green,,blank,,OTD,1,0,NO,,,,
90995091,"Thu., Oct. 15,2009",20091015,2009,10,15,12:03 PM,12,3,John F Kennedy,"John F Kennedy and Transverse, San Francisco, CA",0,X,Transverse,BICYCLE,bike1,small_green,,blank,,UNK,1,0,NO,,,,
90347715,"Thu., Oct. 15,2009",20091015,2009,10,15,9:40 AM,9,40,California,"California and Broderick, San Francisco, CA",28,W,Broderick,BICYCLE,bike1,small_green,,blank,,22350,1,0,NO,,,22350,Basic Speed Law
90904729,"Fri., Oct. 16,2009",20091016,2009,10,16,8:09 PM,20,9,27th,"27th and Cabrillo, San Francisco, CA",0,X,Cabrillo,BICYCLE,bike1,small_green,AUTO,car,,21201,1,0,NO,,Outer Richmond,21201,Equipment Requirements
90381860,"Fri., Oct. 16,2009",20091016,2009,10,16,10:34 AM,10,34,Fulton,"Fulton and 4th, San Francisco, CA",5,W,4th,BICYCLE,bike1,small_green,AUTO,car,,21650.1,1,0,NO,,Inner Richmond,21650.1,Right Side of Roadway
91084340,"Sun., Oct. 18,2009",20091018,2009,10,18,7:45 AM,7,45,Lincoln,"Lincoln and 19th, San Francisco, CA",5,E,19th,BICYCLE,bike1,small_green,AUTO,car,,21650.1,1,0,NO,,,21650.1,Right Side of Roadway
90409503,"Sun., Oct. 18,2009",20091018,2009,10,18,5:39 PM,17,39,Masonic,"Masonic and Presidio, San Francisco, CA",0,X,Presidio,BICYCLE,bike1,small_green,AUTO,car,,21800A,1,0,NO,,Western Addition,21800A,Intersections
90061040,"Sun., Oct. 18,2009",20091018,2009,10,18,1:20 PM,13,20,Lake,"Lake and 22nd, San Francisco, CA",164,W,22nd,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,Outer Richmond,22350,Basic Speed Law
90055076,"Mon., Oct. 19,2009",20091019,2009,10,19,2:07 PM,14,7,Martin Luther King,"Martin Luther King and Crossover, San Francisco, CA",35,E,Crossover,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,,22350,Basic Speed Law
90326634,"Wed., Oct. 21,2009",20091021,2009,10,21,11:15 PM,23,15,8th,"8th and John F Kennedy, San Francisco, CA",0,X,John F Kennedy,BICYCLE,bike1,small_green,AUTO,car,,22350,1,0,NO,,,22350,Basic Speed Law
